17,1992,1,5,1,1,2,5000
13,2013,1,5,2,1,2,50000
20,2011,1,5,1,1,2,8700
16,2013,1,5,1,1,2,55800
2,2016,2,5,1,1,1,66500
14,2016,2,5,1,2,1,99900
2,2018,2,5,1,1,1,145000
26,2011,2,5,1,1,1,17900
17,2016,1,5,1,1,1,28500
19,2000,4,5,1,1,2,15000
9,2015,1,5,2,1,2,30800
10,2016,2,5,1,1,1,26000
24,2016,2,5,1,1,1,26000
19,2016,4,5,2,1,1,15500
24,2016,2,5,1,1,1,23000
20,2008,2,5,2,1,2,18000
4,2011,2,5,2,1,2,18900
12,2019,3,5,2,1,1,49500
12,2020,1,5,1,1,1,25300
2,2017,1,5,1,1,1,18500
2,2018,1,5,1,1,1,24500
2,2017,1,5,1,1,1,37000
2,2020,3,5,2,1,1,25000
2,2012,1,5,2,1,1,13300
2,2017,1,5,1,1,1,37000
26,2008,1,5,1,1,1,9200
26,2011,1,5,2,1,1,9500
26,2017,1,5,1,1,1,10300
26,2011,1,5,2,1,1,9000
26,2011,1,5,1,1,1,17900
1,2004,1,5,1,1,1,21000
1,2011,3,5,1,1,1,33000
1,2011,1,5,1,1,1,38500
1,2006,1,5,1,1,1,15500
1,2014,1,5,1,1,1,42500
4,2016,1,5,1,1,1,15500
4,202,1,5,2,1,1,9200
4,2017,1,5,2,1,1,8500
4,2017,1,5,2,1,1,8500
4,2020,1,5,1,1,1,14500
10,2016,1,5,1,1,1,22500
11,2019,1,5,2,1,1,15000
11,2018,1,5,2,1,1,15200
2,2021,2,5,1,1,1,57800
2,2019,2,5,1,1,2,32500
2,2004,2,5,1,1,2,16500
2,2015,2,5,2,1,2,43000
2,2013,2,5,1,1,2,22900
2,2014,2,5,1,1,2,25300
2,2020,2,5,1,1,2,35500
2,2019,2,5,1,1,2,34200
2,2013,2,5,1,1,2,21000
2,2017,2,5,1,1,2,24700
2,1994,2,5,1,1,2,16000
12,2018,2,5,1,1,2,20800
12,2016,2,5,1,1,2,19500
12,2016,2,5,1,1,2,27500
12,2005,2,5,1,1,2,15000
12,2019,2,5,1,1,2,34500
12,2020,1,5,2,1,1,17990
12,2021,2,5,1,1,1,56990
12,2021,2,5,2,1,1,125000
24,2016,2,5,2,1,2,23000
2,2019,1,5,2,1,1,15225
19,2018,1,5,2,1,2,13900
27,2017,2,5,2,1,2,23900
2,2017,2,5,2,1,2,43500
19,2017,1,5,2,1,2,12800
2,2017,1,5,2,2,2,17000
2,2018,1,5,2,1,2,23800
17,2020,2,5,1,1,2,65000
12,2016,2,5,1,1,2,21000
12,2017,2,5,1,1,2,24000
26,2020,2,5,1,1,2,32500
19,2020,2,5,1,1,2,34500
17,2020,2,5,1,1,2,79500
13,2016,2,5,2,1,2,28500
4,2017,2,5,2,1,2,13300
4,2016,2,5,2,1,2,15500
8,2019,2,5,1,1,2,36500
10,2018,2,5,1,1,2,26900
24,2016,2,5,2,1,2,21500
20,2019,1,5,2,1,2,8900
19,2014,2,5,2,1,2,19500
13,2006,2,5,1,1,2,16500
20,2011,1,5,1,1,2,8700
8,2014,2,5,2,1,2,39500
13,2008,2,5,2,2,2,42000
12,2000,2,5,2,1,2,22500
12,2013,1,5,2,1,2,19000
20,2008,2,5,2,1,2,18000
10,2002,2,5,1,1,2,18500
1,2010,2,5,1,1,2,45000
14,2006,2,5,1,1,2,44800
17,2013,2,5,1,1,2,20900
24,2015,2,5,1,1,2,21900
28,2017,2,5,1,1,1,23900
9,2009,2,5,1,1,2,20000
16,2016,1,5,1,2,2,55800
20,2011,1,5,1,1,2,8700
2,2004,1,5,1,1,2,10700
20,2014,1,5,1,1,2,20500
17,2005,1,5,2,1,2,25800
24,2016,1,5,1,1,1,23500
4,2011,2,5,2,1,2,18900
13,2006,1,5,1,1,2,16500
14,2006,1,5,1,1,2,25500
15,2014,1,5,1,1,2,78500
26,2013,1,5,1,1,2,18200
9,2015,2,5,1,1,2,30800
1,1999,2,5,1,1,2,15000
5,2011,1,5,1,1,2,15500
19,2011,1,5,2,1,2,13500
15,2011,1,5,2,2,1,72261
12,2015,1,5,1,1,2,13800
11,2020,2,5,2,1,1,15400
22,2006,2,5,2,2,2,21980
4,2015,4,5,2,1,2,28900
4,2020,4,5,2,1,1,42900
10,2002,4,5,1,1,2,16500
12,2005,3,5,1,1,2,18900
12,2011,3,5,1,1,2,16000
12,2009,3,5,1,1,2,22900
12,2005,3,5,1,1,2,23800
12,2006,3,5,2,1,2,22800
8,2013,2,5,1,1,2,25000
19,2016,2,5,1,1,2,15800
26,2008,2,5,1,1,2,12500
12,2020,2,5,1,1,2,22500
12,2011,2,5,1,1,2,8200
20,2019,2,5,2,1,2,8900
12,2011,2,5,1,1,2,16900
19,2014,2,5,2,1,2,14400
17,2008,2,5,1,1,2,17900
12,2020,2,5,1,1,2,28500
2,2014,2,5,1,1,2,26000
20,2017,2,5,2,1,2,14150
20,2018,2,5,2,1,2,25000
20,2018,2,5,2,1,2,17500
10,2006,2,5,1,1,2,10500
10,2008,2,5,1,1,2,13000
13,2014,2,5,1,1,2,26000
10,2017,2,5,2,1,2,19900
10,2016,2,5,1,1,2,15490
12,2004,3,5,1,1,2,15000
9,2012,2,5,1,1,2,25000
17,1992,2,5,1,1,2,5000
19,2016,2,5,1,1,2,15800
17,2013,1,5,1,1,2,22000
20,2020,1,5,2,1,2,19100
20,2015,1,5,2,1,2,10900
20,2015,1,5,1,1,2,8900
13,2012,1,5,1,1,2,24900
13,2014,1,5,1,1,2,26000
8,2014,1,5,2,2,2,34900
8,2016,1,5,1,2,2,32600
9,2014,1,5,1,1,2,32000
12,2016,1,5,1,1,2,20700
9,2013,1,5,2,2,2,33500
9,2019,1,5,2,2,2,26500
9,2015,1,5,2,2,2,33000
2,2010,3,5,1,1,2,16900
26,2008,1,5,1,1,2,12500
19,2013,1,5,1,1,2,10200
5,2003,3,5,1,1,2,9800
2,2013,3,5,2,1,2,21000
2,2015,3,5,1,1,2,23000
2,2012,3,5,1,1,2,17200
19,2018,1,5,1,1,2,25500
19,2018,1,5,1,1,2,25500
12,2015,1,5,2,2,2,74900
12,2015,1,5,1,1,2,24000
12,2015,1,5,1,2,2,34900
12,2015,1,5,1,1,2,24900
12,2015,1,5,1,1,2,23900
12,2017,1,5,1,2,2,27900
12,2016,1,5,1,1,2,20000
12,2015,1,5,1,1,2,22600
12,2016,1,5,1,2,2,40000
12,2014,1,5,2,2,2,20000
12,2014,1,5,1,2,2,20000
12,2015,1,5,1,2,2,26000
12,2014,1,5,1,2,2,21900
12,2017,1,5,1,2,2,21900
17,2016,1,5,1,1,2,27000
24,2016,2,5,1,1,1,23500
20,2011,1,5,1,1,2,8700
17,2013,2,5,1,1,2,20900
2,2009,2,5,2,2,2,55000
2,2011,2,5,1,2,2,54500
2,2014,2,5,1,1,2,54500
20,2014,2,5,1,1,2,20500
12,2004,2,5,1,1,2,17000
24,2015,2,5,1,1,1,21900
20,2013,1,5,2,1,1,13500
19,2011,1,5,2,1,2,13500
12,2015,1,5,1,1,2,13800
12,2004,1,5,1,1,2,8500
20,2013,1,5,2,1,1,20500
17,2005,1,5,1,1,2,18500
5,2015,1,5,1,1,2,19200
26,2013,1,5,1,1,2,18200
12,2018,2,5,1,1,2,35000
12,2016,2,5,1,1,2,22500
10,2017,2,5,1,1,2,23000
10,2017,2,5,1,1,2,36800
2,2021,1,5,1,1,2,15500
12,2011,1,5,1,1,2,8200
12,2013,1,5,1,1,2,11800
12,2014,1,5,1,1,2,12800
17,2006,1,5,1,1,2,22500
26,2009,1,5,1,1,2,14000
12,2014,1,5,1,1,2,15500
12,2009,1,5,2,1,2,13500
2,2013,2,5,1,1,2,28800
2,2013,2,5,1,1,2,29500
10,2012,2,5,1,1,2,26900
2,1999,4,5,1,1,2,14500
17,2006,2,5,1,1,2,29000
12,2009,2,5,1,1,2,30000
2,2008,4,5,1,1,2,14000
9,2011,2,5,1,1,2,32000
2,2002,4,5,1,1,2,13500
2,2009,1,5,1,1,2,14900
2,2011,4,5,2,1,2,16900
9,2018,2,5,1,1,2,30000
20,2018,2,5,1,1,2,17500
14,2017,2,5,1,1,2,45000
9,2019,2,5,2,1,1,28000
10,2018,2,5,1,1,2,26900
2,2016,2,5,1,1,2,26300
19,2017,1,5,2,1,2,12800
2,2011,2,5,1,1,2,25900
26,2011,2,5,1,1,2,17900
19,2016,1,5,2,1,2,12800
2,2018,1,5,2,1,2,17500
2,2018,1,5,1,1,2,23800
20,2008,2,5,2,1,2,18000
10,2002,2,5,1,1,2,18500
9,2018,2,5,1,1,2,24500
17,2008,2,5,1,1,2,17900
12,2011,2,5,1,1,2,8200
1,2020,2,5,1,1,2,128000
13,2015,1,5,2,1,2,17500
12,2020,2,5,1,1,2,28500
17,2018,2,5,1,1,2,73000
20,2019,2,5,1,1,2,17700
26,2008,2,5,1,1,2,12500
8,2013,2,5,1,1,2,25000
12,2017,2,5,2,1,2,24000
10,1992,2,5,2,1,2,9400
2,2017,1,5,2,1,2,19800
2,2016,2,5,1,1,2,30000
20,2015,2,5,2,1,2,10900
9,2003,2,5,1,1,2,9500
2,2018,2,5,1,1,2,26000
4,2016,1,5,2,1,2,8300
8,2019,2,5,1,1,2,36500
2,2019,2,5,1,1,2,14000
17,2020,2,5,1,1,2,65000
28,2015,2,5,2,1,2,10500
27,2016,2,5,1,1,2,14500
5,2005,2,5,1,1,2,16000
5,2003,2,5,1,1,2,9800
28,2014,1,5,2,1,2,9100
5,2009,1,5,1,1,2,12800
2,2010,1,5,2,1,2,12000
10,2019,2,5,1,1,2,22800
12,2001,2,5,2,1,2,10500
19,2013,2,5,1,1,2,16200
12,2000,2,5,2,1,2,11000
12,2017,2,5,1,1,2,24000
26,2011,3,5,1,1,2,18500
1,2011,2,5,1,1,2,38500
12,2016,2,5,1,1,2,21000
13,2014,2,5,1,1,2,33500
2,2016,3,5,2,1,2,15000
12,2017,2,5,1,1,2,12500
12,2006,2,5,1,1,2,14800
2,2016,2,5,2,1,2,29800
2,1999,2,5,2,1,2,15600
20,2019,2,5,2,1,2,8900
2,1990,2,5,2,1,2,7300
9,2021,2,5,2,1,2,27000
2,2015,1,5,2,2,2,19800
26,2017,2,5,1,1,2,17500
10,2014,2,5,1,1,2,20490
19,2014,2,5,2,1,2,14400
26,2008,2,5,1,1,2,12500
2,2010,1,5,2,1,2,12000
19,2016,2,5,1,1,2,15800
12,2015,2,5,1,1,2,18500
10,2006,2,5,1,1,2,10500
19,2017,2,5,2,1,2,16000
12,2018,2,5,1,1,2,19000
9,2021,2,5,2,1,2,10527
2,2010,1,5,2,1,2,15800
12,2020,2,5,1,1,2,28500
2,2005,2,5,2,1,2,55000
19,2011,3,4,2,1,2,29800
19,2014,3,4,2,1,2,27800
19,2008,3,4,2,1,2,13500
20,2014,1,4,1,1,2,16300
10,2013,3,4,2,1,2,23800
20,2017,2,4,1,1,2,12000
19,2005,3,4,1,1,2,14000
10,1999,3,4,2,2,2,11500
2,1999,3,4,2,2,2,14900
2,1997,3,4,1,1,2,10600
2,2015,3,4,1,1,2,25000
2,2022,3,4,1,1,1,26500
12,2004,1,4,1,1,2,15000
12,1997,3,4,1,1,2,8500
10,1999,3,4,2,2,2,11500
2,1999,3,4,2,2,2,14900
10,1992,3,4,2,1,2,9400
23,2019,3,4,2,1,2,15500
12,1997,3,4,2,1,2,11500
19,2005,3,4,1,1,2,10000
9,2003,3,4,1,1,2,9500
10,2017,3,4,1,1,2,23000
10,2020,3,4,2,1,2,29900
19,2013,3,4,2,1,2,18200
2,2014,3,4,2,1,2,26000
20,2013,3,4,1,1,2,16000
10,2018,3,4,2,1,2,27500
2,2014,3,4,2,1,2,22500
5,2003,3,4,1,1,2,9800
2,2017,3,4,1,1,2,75000
2,2018,3,4,1,1,2,43500
2,1998,3,4,2,1,2,14800
2,2014,3,4,2,1,2,25000
10,1994,3,4,2,1,2,6500
12,2011,1,4,1,1,2,21000
12,2011,1,4,1,1,2,19900
12,2006,3,4,1,1,2,22800
12,2005,3,4,1,1,2,23800
12,2013,1,4,1,1,2,18500
12,2005,3,4,1,1,2,18900
12,2009,1,4,1,1,2,12800
12,2006,3,4,2,1,2,22800
12,2010,1,4,1,1,2,17300
4,2015,3,4,2,1,2,10500
28,2017,1,4,2,1,2,15000
26,1995,3,4,1,1,2,7000
26,2011,3,4,1,1,2,13800
26,2017,3,4,1,1,2,38500
26,1997,3,4,1,1,2,8000
23,2019,3,4,2,1,2,15500
12,1993,3,4,2,1,2,11500
10,2011,3,4,2,1,2,16000
2,1992,3,4,1,1,2,8000
10,2015,3,4,1,1,1,32000
10,2018,1,4,1,1,2,16900
10,2013,1,4,2,1,1,32800
12,2015,1,4,1,1,2,14500
12,2014,1,4,2,1,2,15900
12,2016,1,4,1,1,2,15800
8,2010,1,4,1,1,1,24800
8,2011,1,4,1,1,2,34800
5,2011,2,4,1,1,2,22000
4,2014,1,4,2,1,1,13500
10,1993,1,4,2,1,2,4300
12,2001,2,4,1,1,1,13000
12,2017,1,4,1,1,2,16500
2,2016,3,4,2,1,2,42000
2,1998,1,4,2,1,2,6600
12,1985,1,4,1,1,2,2000
19,2005,3,4,1,1,2,14000
10,1999,3,4,2,2,2,11500
2,1999,3,4,2,2,2,14900
2,2014,3,4,2,1,2,26000
10,2019,1,4,1,1,2,23500
9,1992,1,4,2,1,2,13500
20,2014,1,4,1,1,2,16000
17,2005,1,4,1,1,2,15700
2,2008,1,4,1,1,2,6500
12,2021,3,4,1,1,1,44900
26,2017,1,4,1,1,2,17500
2,2017,2,4,1,2,2,9400
2,2016,2,4,1,2,1,14300
2,2017,1,4,1,1,2,6900
2,2016,3,4,2,1,2,9000
2,2009,1,4,1,1,2,12140
2,2013,1,4,1,1,2,41300
2,2016,3,4,1,1,2,10000
2,2016,2,4,1,1,2,12000
2,2014,2,4,1,1,2,19000
2,2016,3,4,1,1,2,8000
2,2016,2,4,1,1,1,9500
2,2014,3,4,1,1,2,5700
2,2011,2,4,1,1,2,3700
2,2011,2,4,2,1,2,9900
2,2010,2,4,1,1,2,3500
12,2011,1,4,1,1,2,9000
12,2011,1,4,1,1,2,5000
12,2006,2,4,1,1,2,9000
12,2004,1,4,1,1,2,8500
12,2010,1,4,1,1,2,5800
19,2015,2,4,1,1,1,5200
19,2011,2,4,1,1,2,5800
2,2016,2,4,1,1,1,9200
28,2017,2,4,2,1,1,12000
28,2017,2,4,2,1,1,15900
28,2017,2,4,1,1,1,23900
26,2016,1,4,1,1,1,36900
28,2017,2,4,2,1,1,27900
28,2017,1,4,2,1,1,23900
28,2017,2,4,1,1,1,48900
28,2017,2,4,2,1,1,27900
28,2017,2,4,2,1,1,25900
28,2017,1,4,2,1,1,17900
28,2016,1,4,2,1,1,27900
28,2016,1,4,2,1,1,27900
28,2017,1,4,2,1,1,17900
28,2017,2,4,2,1,1,23900
4,2014,1,4,2,1,1,13500
9,2009,2,4,1,1,2,20000
9,2016,2,4,1,1,2,29900
17,2013,2,4,1,1,2,20900
17,2005,1,4,2,1,2,25800
